Notes: (PlantWoodC, PlantLeafC, Soil and Litter in g C/m^2; Water and Snow in cm; SoilWetness is fraction of WHC;
loc year day time plantWoodC plantLeafC soil microbeC coarseRootC fineRootC litter litterWater soilWater soilWetnessFrac snow npp nee cumNEE gpp rAboveground rSoil rRoot ra rh rtot evapotranspiration fluxestranspiration fPAR
       0 2005 252  5.50 16678.74   153.76 15304.69     5.00 4879.32   827.65   280.00    0.500     1.74    0.141     0.00     2.02    -1.54  2357.86     3.30    1.157    0.604    0.123    1.280    0.481    1.761 0.10859375   0.1447   0.3152
       0 2005 252 18.50 16677.51   153.71 15305.65     5.00 4878.90   827.05   280.00    0.500     1.74    0.145     0.00    -0.97     1.37  2359.23     0.00    0.876    0.491    0.095    0.972    0.396    1.368 0.00689569   0.0000   0.3152
       0 2005 253  5.50 16678.61   153.66 15306.74     5.00 4878.38   826.35   280.00    0.500     1.64    0.141     0.00     1.41    -0.90  2358.33     2.68    1.155    0.631    0.123    1.278    0.508    1.786 0.09385690   0.1528   0.3150
       0 2005 253 18.50 16677.31   153.64 15307.79     5.00 4877.96   825.76   280.00    0.500     1.63    0.136     0.00    -0.96     1.32  2359.65     0.00    0.871    0.445    0.090    0.961    0.355    1.316 0.01022791   0.0000   0.3150
       0 2005 254  6.00 16677.26   153.61 15308.90     5.00 4877.50   825.12   280.00    0.500     1.54    0.132     0.00     0.30     0.13  2359.78     1.68    1.260    0.546    0.112    1.372    0.434    1.806 0.08852689   0.1436   0.3149
       0 2005 254 18.50 16676.07   153.54 15309.95     5.00 4877.03   824.45   280.00    0.500     1.53    0.128     0.00    -0.98     1.34  2361.12     0.00    0.887    0.453    0.096    0.984    0.356    1.340 0.01021428   0.0000   0.3149
       0 2005 255  6.00 16676.63   153.47 15311.07     5.00 4876.52   823.73   280.00    0.500     1.45    0.124     0.00     0.78    -0.38  2360.74     1.91    1.018    0.515    0.111    1.129    0.405    1.534 0.08467638   0.1349   0.3147
       0 2005 255 18.50 16675.67   153.40 15312.20     5.00 4876.08   823.07   280.00    0.500     1.44    0.120     0.00    -0.72     1.00  2361.74     0.00    0.637    0.365    0.081    0.718    0.284    1.002 0.00860090   0.0000   0.3147
       0 2005 256  6.00 16676.87   153.34 15313.43     5.00 4875.61   822.37   280.00    0.500     1.60    0.127     0.00     1.48    -1.19  2360.55     2.16    0.587    0.377    0.084    0.670    0.293    0.964 0.05061612   0.0397   0.3145
       0 2005 256 18.50 16676.02   153.30 15314.58     5.00 4875.20   821.76   280.00    0.500     1.69    0.137     0.00    -0.53     0.79  2361.34     0.00    0.467    0.324    0.066    0.533    0.259    0.791 0.01787194   0.0000   0.3145
       0 2005 257  6.00 16678.27   153.27 15315.76     5.00 4874.78   821.13   280.00    0.500     1.75    0.144     0.00     2.61    -2.32  2359.02     3.31    0.631    0.355    0.069    0.700    0.287    0.987 0.05555079   0.0751   0.3144
       0 2005 257 18.00 16677.22   153.25 15316.94     5.00 4874.38   820.54   280.00    0.500     1.75    0.146     0.00    -0.64     0.92  2359.95     0.00    0.578    0.347    0.065    0.643    0.282    0.925 0.00856464   0.0000   0.3144
       0 2005 258  6.00 16678.31   153.23 15318.08     5.00 4873.98   819.95   280.00    0.500     1.66    0.142     0.00     1.50    -1.17  2358.78     2.43    0.857    0.407    0.077    0.935    0.330    1.265 0.08829867   0.1537   0.3143
       0 2005 258 18.00 16677.03   153.22 15319.26     5.00 4873.58   819.38   280.00    0.500     1.65    0.138     0.00    -0.86     1.14  2359.92     0.00    0.788    0.355    0.070    0.858    0.285    1.143 0.01008054   0.0000   0.3143
       0 2005 259  6.00 16677.53   153.21 15320.39     5.00 4873.17   818.81   280.00    0.500     1.56    0.134     0.00     0.91    -0.58  2359.35     1.98    0.980    0.420    0.084    1.065    0.336    1.401 0.08412270   0.1450   0.3142
       0 2005 259 18.00 16676.14   153.21 15321.54     5.00 4872.78   818.26   280.00    0.500     1.55    0.130     0.00    -0.94     1.25  2360.60     0.00    0.857    0.390    0.081    0.938    0.309    1.247 0.01214870   0.0000   0.3142
       0 2005 260  6.00 16676.06   153.21 15322.66     5.00 4872.38   817.71   280.00    0.500     1.47    0.126     0.00     0.36    -0.02  2360.58     1.52    1.070    0.437    0.092    1.162    0.345    1.507 0.08244963   0.1365   0.3142
       0 2005 260 18.00 16674.71   153.21 15323.84     5.00 4871.98   817.15   280.00    0.500     1.46    0.122     0.00    -0.91     1.19  2361.77     0.00    0.835    0.359    0.078    0.914    0.281    1.194 0.01286642   0.0000   0.3142
       0 2005 261  6.00 16674.80   153.20 15325.00     5.00 4871.57   816.58   280.00    0.500     1.38    0.118     0.00     0.50    -0.19  2361.58     1.62    1.030    0.397    0.088    1.118    0.309    1.427 0.07574439   0.1282   0.3142
       0 2005 261 18.00 16673.51   153.17 15326.19     5.00 4871.15   815.97   280.00    0.500     1.37    0.115     0.00    -0.93     1.20  2362.78     0.00    0.850    0.347    0.079    0.929    0.267    1.196 0.01151885   0.0000   0.3142
       0 2005 262  6.00 16673.47   153.13 15327.35     5.00 4870.71   815.35   280.00    0.500     1.30    0.111     0.00     0.29     0.01  2362.78     1.41    1.035    0.385    0.089    1.125    0.296    1.420 0.07299882   0.1205   0.3142
       0 2005 262 18.00 16672.15   153.06 15328.55     5.00 4870.24   814.66   280.00    0.500     1.28    0.107     0.00    -1.08     1.34  2364.13     0.00    1.000    0.344    0.083    1.083    0.261    1.344 0.01221133   0.0000   0.3142
       0 2005 263  6.00 16671.57   152.99 15329.68     5.00 4869.76   813.98   280.00    0.500     1.21    0.104     0.00    -0.37     0.68  2364.81     1.05    1.311    0.420    0.103    1.414    0.317    1.731 0.06989257   0.1130   0.3140
       0 2005 263 18.00 16670.11   152.92 15330.85     5.00 4869.28   813.29   280.00    0.500     1.20    0.101     0.00    -1.24     1.53  2366.34     0.00    1.141    0.387    0.099    1.239    0.288    1.528 0.00964514   0.0000   0.3140
       0 2005 264  6.00 16670.51   152.85 15331.98     5.00 4868.80   812.61   280.00    0.500     1.35    0.106     0.00     0.61    -0.29  2366.05     1.84    1.126    0.424    0.109    1.235    0.314    1.549 0.08474986   0.1060   0.3138
       0 2005 264 18.00 16669.50   152.78 15333.15     5.00 4868.33   811.93   280.00    0.500     1.92    0.136     0.00    -0.78     1.07  2367.11     0.00    0.693    0.374    0.087    0.780    0.286    1.066 0.07509398   0.0000   0.3138
       0 2005 265  6.00 16673.40   152.71 15334.18     5.00 4867.86   811.25   280.00    0.500     1.88    0.159     0.00     4.14    -3.72  2363.39     4.97    0.750    0.502    0.089    0.839    0.413    1.252 0.04003289   0.0734   0.3136
       0 2005 265 18.00 16672.37   152.65 15335.28     5.00 4867.41   810.57   280.00    0.500     1.88    0.157     0.00    -0.77     1.13  2364.52     0.00    0.695    0.435    0.078    0.772    0.357    1.130 0.00548023   0.0000   0.3136
       0 2005 266  6.00 16673.94   152.59 15336.33     5.00 4866.94   809.90   280.00    0.500     1.79    0.153     0.00     1.82    -1.41  2363.11     2.91    1.009    0.498    0.090    1.099    0.408    1.507 0.09085146   0.1652   0.3133
       0 2005 266 18.00 16672.62   152.55 15337.44     5.00 4866.51   809.28   280.00    0.500     1.78    0.149     0.00    -0.97     1.32  2364.43     0.00    0.891    0.428    0.080    0.971    0.348    1.320 0.00876878   0.0000   0.3133
       0 2005 267  6.00 16674.04   152.51 15338.50     5.00 4866.07   808.67   280.00    0.500     1.69    0.145     0.00     1.75    -1.36  2363.07     2.86    1.021    0.478    0.090    1.111    0.388    1.500 0.08537429   0.1564   0.3132
       0 2005 267 18.00 16672.66   152.50 15339.63     5.00 4865.67   808.11   280.00    0.500     1.68    0.141     0.00    -0.96     1.29  2364.36     0.00    0.874    0.415    0.081    0.955    0.334    1.289 0.01036246   0.0000   0.3132
       0 2005 268  6.00 16673.06   152.50 15340.73     5.00 4865.26   807.55   280.00    0.500     1.59    0.137     0.00     0.82    -0.46  2363.90     1.89    0.979    0.445    0.088    1.067    0.358    1.424 0.08767902   0.1480   0.3131
       0 2005 268 18.00 16671.78   152.52 15341.89     5.00 4864.89   807.04   280.00    0.500     1.59    0.132     0.00    -0.77     1.06  2364.96     0.00    0.693    0.372    0.076    0.769    0.296    1.065 0.00900933   0.0000   0.3131
       0 2005 269  6.00 16671.67   152.55 15343.02     5.00 4864.51   806.55   280.00    0.500     1.50    0.129     0.00     0.42    -0.08  2364.88     1.56    1.062    0.417    0.086    1.148    0.331    1.480 0.08332629   0.1395   0.3131
       0 2005 269 18.00 16670.05   152.57 15344.18     5.00 4864.14   806.06   280.00    0.500     1.49    0.125     0.00    -1.10     1.40  2366.28     0.00    1.017    0.382    0.082    1.099    0.300    1.399 0.01079276   0.0000   0.3131
       0 2005 270  6.00 16670.82   152.59 15345.29     5.00 4863.75   805.55   280.00    0.500     1.60    0.129     0.00     1.25    -0.91  2365.37     2.37    1.023    0.439    0.095    1.119    0.343    1.462 0.09570020   0.1312   0.3132
       0 2005 270 18.00 16669.79   152.55 15346.44     5.00 4863.32   804.93   280.00    0.500     2.63    0.176     0.00    -0.69     1.00  2366.37     0.00    0.614    0.383    0.078    0.691    0.306    0.997 0.13017510   0.0000   0.3132
       0 2005 271  6.00 16669.31   152.51 15347.42     5.00 4862.89   804.31   280.00    0.500     2.67    0.221     0.00    -0.14     0.61  2366.98     0.41    0.483    0.541    0.072    0.556    0.469    1.025 0.00987532   0.0000   0.3132
       0 2005 271 18.00 16668.41   152.44 15348.43     5.00 4862.45   803.64   280.00    0.500     2.66    0.222     0.00    -0.65     1.08  2368.06     0.00    0.582    0.496    0.065    0.647    0.431    1.078 0.00613333   0.0000   0.3132
       0 2005 272  6.00 16671.63   152.37 15349.40     5.00 4861.99   802.96   280.00    0.500     2.53    0.216     0.00     3.46    -2.98  2365.08     4.46    0.921    0.553    0.073    0.994    0.480    1.474 0.12593881   0.2340   0.3130
       0 2005 272 18.00 16670.44   152.34 15350.39     5.00 4861.57   802.35   280.00    0.500     2.52    0.211     0.00    -0.84     1.30  2366.37     0.00    0.765    0.535    0.074    0.838    0.461    1.300 0.00990970   0.0000   0.3130
       0 2005 273  6.00 16672.04   152.30 15351.32     5.00 4861.14   801.74   280.00    0.500     2.40    0.205     0.00     1.94    -1.43  2364.95     3.06    1.041    0.593    0.083    1.124    0.510    1.634 0.12470886   0.2221   0.3129
       0 2005 273 18.00 16670.68   152.29 15352.31     5.00 4860.74   801.18   280.00    0.500     2.39    0.199     0.00    -0.94     1.40  2366.34     0.00    0.859    0.538    0.078    0.937    0.460    1.397 0.01130309   0.0000   0.3129
       0 2005 274  6.00 16671.58   152.27 15353.24     5.00 4860.32   800.61   280.00    0.500     2.27    0.194     0.00     1.28    -0.76  2365.58     2.51    1.140    0.609    0.090    1.229    0.520    1.749 0.11983711   0.2101   0.3128
       0 2005 274 18.00 16670.14   152.28 15354.24     5.00 4859.93   800.08   280.00    0.500     2.25    0.188     0.00    -0.98     1.43  2367.01     0.00    0.898    0.533    0.081    0.980    0.452    1.431 0.01284848   0.0000   0.3128
       0 2005 275  6.00 16670.95   152.28 15355.19     5.00 4859.53   799.55   280.00    0.500     2.14    0.183     0.00     1.26    -0.76  2366.25     2.44    1.096    0.587    0.091    1.187    0.496    1.683 0.11405479   0.1984   0.3128
       0 2005 275 18.00 16669.51   152.29 15356.21     5.00 4859.14   799.02   280.00    0.500     2.13    0.178     0.00    -0.98     1.41  2367.66     0.00    0.898    0.510    0.082    0.979    0.428    1.408 0.01136555   0.0000   0.3128
       0 2005 276  6.00 16670.24   152.28 15357.18     5.00 4858.73   798.48   280.00    0.500     2.02    0.173     0.00     1.16    -0.68  2366.98     2.39    1.139    0.572    0.093    1.232    0.479    1.710 0.10595929   0.1874   0.3128
       0 2005 276 18.00 16668.69   152.31 15358.29     5.00 4858.34   797.97   280.00    0.500     2.01    0.168     0.00    -1.00     1.41  2368.38     0.00    0.917    0.488    0.082    0.999    0.406    1.406 0.01077508   0.0000   0.3128
       0 2005 277  6.50 16671.68   152.32 15359.28     5.00 4857.97   797.49   280.00    0.500     2.29    0.179     0.00     3.46    -3.05  2365.33     4.34    0.806    0.484    0.082    0.888    0.402    1.290 0.13731347   0.1771   0.3128
       0 2005 277 18.00 16670.69   152.34 15360.41     5.00 4857.60   796.96   280.00    0.500     2.28    0.191     0.15    -0.45     0.83  2366.16     0.00    0.384    0.443    0.066    0.450    0.377    0.826 0.01056140   0.0000   0.3128
       0 2005 278  6.50 16669.70   152.37 15361.49     5.00 4857.26   796.50   280.00    0.500     2.28    0.190     0.04    -0.47     0.78  2366.94     0.00    0.418    0.363    0.054    0.472    0.309    0.781 0.11633024   0.0000   0.3129
       0 2005 278 18.00 16668.89   152.34 15362.68     5.00 4856.86   795.89   280.00    0.500     2.28    0.190     0.01    -0.38     0.70  2367.64     0.00    0.324    0.376    0.056    0.380    0.320    0.700 0.02254584   0.0000   0.3129
       0 2005 279  6.50 16669.32   152.33 15363.76     5.00 4856.49   795.36   280.00    0.500     2.27    0.189     0.00     0.84    -0.55  2367.09     1.39    0.494    0.348    0.052    0.546    0.297    0.842 0.02808162   0.0304   0.3129
       0 2005 279 18.00 16668.24   152.31 15364.95     5.00 4856.09   794.76   280.00    0.500     2.26    0.188     0.00    -0.65     0.96  2368.05     0.00    0.592    0.370    0.055    0.647    0.315    0.962 0.01021767   0.0000   0.3129
       0 2005 280  6.50 16669.03   152.30 15365.96     5.00 4855.74   794.25   280.00    0.500     2.15    0.184     0.00     1.18    -0.87  2367.19     2.12    0.888    0.368    0.055    0.943    0.312    1.256 0.10460845   0.1985   0.3128
       0 2005 280 17.50 16667.61   152.28 15367.17     5.00 4855.32   793.65   280.00    0.500     2.14    0.179     0.00    -0.96     1.31  2368.50     0.00    0.900    0.410    0.064    0.965    0.346    1.311 0.01303410   0.0000   0.3128
       0 2005 281  6.50 16668.45   152.27 15368.14     5.00 4854.95   793.13   280.00    0.500     2.04    0.174     0.00     1.22    -0.87  2367.63     2.23    0.948    0.415    0.066    1.014    0.349    1.362 0.09701551   0.1882   0.3128
       0 2005 281 17.50 16667.13   152.25 15369.33     5.00 4854.53   792.53   280.00    0.500     2.03    0.170     0.00    -0.86     1.23  2368.86     0.00    0.789    0.437    0.072    0.861    0.365    1.227 0.00877775   0.0000   0.3128
       0 2005 282  6.50 16666.26   152.24 15370.37     5.00 4854.18   792.03   280.00    0.500     3.76    0.241     0.00    -0.47     0.75  2369.61     0.01    0.422    0.332    0.054    0.477    0.277    0.754 0.21672558   0.0000   0.3127
       0 2005 282 17.50 16665.55   152.17 15371.36     5.00 4853.71   791.31   280.00    0.500     3.75    0.313     1.45    -0.43     0.99  2370.59     0.00    0.366    0.620    0.059    0.425    0.561    0.986 0.01112413   0.0000   0.3127
       0 2005 283  6.50 16664.95   152.10 15372.20     5.00 4853.32   790.70   280.00    0.500     3.75    0.312     1.86    -0.35     0.82  2371.41     0.00    0.302    0.517    0.049    0.352    0.467    0.819 0.01824460   0.0000   0.3126
       0 2005 283 17.50 16664.26   152.03 15373.20     5.00 4852.85   789.99   280.00    0.500     3.75    0.312     1.98    -0.40     0.95  2372.36     0.00    0.340    0.605    0.058    0.398    0.547    0.945 0.01041846   0.0000   0.3126
       0 2005 284  6.50 16663.59   151.97 15374.04     5.00 4852.46   789.38   280.00    0.500     3.75    0.312     2.00    -0.43     0.89  2373.25     0.00    0.384    0.507    0.048    0.433    0.459    0.891 0.00794222   0.0000   0.3124
       0 2005 284 17.50 16662.80   151.89 15375.05     5.00 4851.99   788.67   280.00    0.500     3.75    0.312     1.97    -0.50     1.04  2374.29     0.00    0.444    0.596    0.057    0.501    0.539    1.039 0.02650870   0.0000   0.3124
       0 2005 285  6.50 16662.41     0.00 15527.79     5.00 4851.60   788.06   280.00    0.500     3.78    0.314     1.91    -0.14     0.60  2374.88     0.34    0.434    0.501    0.048    0.482    0.453    0.935 0.02481075   0.0056   0.3122
       0 2005 285 17.50 16661.83     0.00 15528.71     5.00 4851.14   787.35   280.00    0.500     3.78    0.315     1.87    -0.29     0.83  2375.71     0.00    0.229    0.598    0.056    0.285    0.542    0.827 0.04124304   0.0000   0.3122
       0 2005 286  6.50 16661.27     0.00 15529.49     5.00 4850.75   786.75   280.00    0.500     4.07    0.327     1.42    -0.31     0.77  2376.48     0.00    0.267    0.503    0.047    0.314    0.456    0.770 0.13372936   0.0000   0.3122
